name,base,response,value,content
List,Erp.BO.MESMenuSearchSvc/List,200,No,
MeterReads,Erp.BO.MeterReadSvc/MeterReads,200,No,
List,Erp.BO.MeterReadSvc/List,200,No,
MfgParts,Erp.BO.MfgPartSvc/MfgParts,200,No,
List,Erp.BO.MfgPartSvc/List,200,No,
MICRPrinters,Erp.BO.MICRPrinterSvc/MICRPrinters,200,No,
List,Erp.BO.MICRPrinterSvc/List,200,No,
MiscChrgs,Erp.BO.MiscChrgSvc/MiscChrgs,200,Yes,"{""Company"":""157803"",""MiscCode"":""LAB"",""Description"":""Labor on-site"",""FreqCode"":"""",""MiscAmt"":195,""TaxCatID"":""S0000000"",""ShippingAccess"":false,""SalesAnalysis"":false,""ISCharge"":"""",""Percentage"":0,""Type"":""A"",""GlobalMiscChrg"":false,""GlobalLock"":false,""SysRevID"":99538751,""SysRowID"":""2c290b0f-6753-4194-bd41-30eced688e5e"",""IncludeDiscount"":true,""MXProdServCode"":"""",""SendToFSA"":true,""PEChargeDiscountCode"":"""",""ChargeCode"":"""",""TaxCatDesc"":""S0000000 - Taxable Services"",""IStatAvailable"":false,""MiscAcctDesc"":"""",""PEChargeDiscountCodeDesc"":"""",""BitFlag"":0,""CompanySendToFSA"":true,""MXProdServCodeDesc"":"""",""TaxCatIDDescription"":""S0000000 - Taxable Services"",""XbSystELIEinvoice"":false,""RowMod"":""""}"
LangDescs,Erp.BO.MiscChrgSvc/LangDescs,200,No,
EntityGLCs,Erp.BO.MiscChrgSvc/EntityGLCs,200,Yes,"{""Company"":""157803"",""RelatedToFile"":""MiscChrg"",""Key1"":""LAB"",""Key2"":"""",""Key3"":"""",""Key4"":"""",""Key5"":"""",""Key6"":"""",""GLControlType"":""Misc Charge(Sales)"",""GLControlCode"":""SERVICE"",""BusinessEntity"":""MiscChrg"",""ExtCompanyID"":"""",""IsExternalCompany"":false,""GlobalEntityGLC"":false,""GlobalLock"":false,""SysRevID"":80575623,""SysRowID"":""ec39f783-14be-4962-a0c3-4ec68d32e256"",""BankAcctID"":"""",""BankFeeID"":"""",""CallCode"":"""",""ChargeCode"":"""",""ClassCode"":"""",""ClassID"":"""",""ContractCode"":"""",""CurrencyCode"":"""",""CustNum"":0,""DeductionID"":"""",""EmpID"":"""",""ExpenseCode"":"""",""ExtSystemID"":"""",""FromPlant"":"""",""GroupCode"":"""",""GroupID"":"""",""HeadNum"":0,""InvoiceNum"":"""",""JCDept"":"""",""MiscCode"":""LAB"",""PartNum"":"""",""PayTypeID"":"""",""PerConName"":"""",""PIStatus"":"""",""Plant"":"""",""ProdCode"":"""",""ProjectID"":"""",""PurchCode"":"""",""RateCode"":"""",""ReasonCode"":"""",""ReasonType"":"""",""SalesCatID"":"""",""Shift"":0,""TaxCode"":"""",""TaxTblID"":"""",""ToPlant"":"""",""TransferMethod"":"""",""TypeID"":"""",""VendorNum"":0,""WarehouseCode"":"""",""ExpenseTypeCode"":"""",""IsFiltered"":false,""OprTypeCode"":"""",""CashDeskID"":"""",""TIN"":"""",""ReclassCodeID"":"""",""BitFlag"":0,""GLCntrlDescription"":""Service"",""GLCntrlTypeDescription"":""Misc Charge(Sales)"",""RowMod"":""""}"
List,Erp.BO.MiscChrgSvc/List,200,Yes,"{""Company"":""157803"",""MiscCode"":""LAB"",""Description"":""Labor on-site"",""FreqCode"":"""",""MiscAmt"":195,""TaxCatID"":""S0000000"",""TaxCatDesc"":""S0000000 - Taxable Services"",""ShippingAccess"":false,""Percentage"":0,""Type"":""A"",""SysRowID"":""2c290b0f-6753-4194-bd41-30eced688e5e"",""RowMod"":""""}"
MiscShips,Erp.BO.MiscShipSvc/MiscShips,200,Yes,"{""Company"":""157803"",""PackNum"":1,""OrderNum"":3463,""ShipDate"":""2022-02-02T00:00:00-06:00"",""ShipViaCode"":""BEST"",""ShipPerson"":""MSmotrich"",""EntryPerson"":""MSmotrich"",""ShipLog"":"""",""LabelComment"":"""",""ShipComment"":"""",""ShipToNum"":"""",""CustNum"":1485,""Plant"":""MfgSys"",""PONum"":0,""JobNum"":"""",""Name"":""Rahmani Cardiology"",""Address1"":""800 Community Drive #309"",""Address2"":"""",""Address3"":"""",""City"":""Great Neck"",""State"":""NY"",""ZIP"":""11023"",""Country"":""USA"",""FaxNum"":"""",""PhoneNum"":""516-627-6800"",""CountryNum"":1,""PurPoint"":"""",""VendorNum"":0,""CallNum"":0,""CallLine"":0,""TrackingNumber"":"""",""LegalNumber"":""1"",""DMRNum"":0,""ResDelivery"":false,""SatDelivery"":false,""SatPickup"":false,""Hazmat"":false,""DocOnly"":false,""RefNotes"":"""",""ApplyChrg"":false,""ChrgAmount"":0,""COD"":false,""CODFreight"":false,""CODCheck"":false,""CODAmount"":0,""GroundType"":"""",""NotifyFlag"":false,""NotifyEMail"":"""",""DeclaredIns"":false,""DeclaredAmt"":0,""MFTransNum"":"""",""MFCallTag"":"""",""MFPickupNum"":"""",""MFDiscFreight"":0,""MFTemplate"":"""",""MFUse3B"":false,""MF3BAccount"":"""",""MFDimWeight"":0,""MFZone"":"""",""MFFreightAmt"":0,""MFOtherAmt"":0,""MFOversized"":false,""ShipStatus"":""OPEN"",""ShipGroup"":"""",""PkgCode"":"""",""PkgClass"":"""",""Weight"":0,""ServSignature"":false,""ServAlert"":false,""ServHomeDel"":false,""DeliveryType"":"""",""ServDeliveryDate"":null,""ServPhone"":"""",""ServInstruct"":"""",""ServRelease"":false,""ServAuthNum"":"""",""ServRef1"":"""",""ServRef2"":"""",""ServRef3"":"""",""ServRef4"":"""",""ServRef5"":"""",""BOLNum"":0,""BOLLine"":0,""ChangedBy"":""MSmotrich"",""ChangeDate"":""2022-02-02T00:00:00-06:00"",""ChangeTime"":65263,""PayFlag"":"""",""PayAccount"":"""",""PayBTAddress1"":"""",""PayBTAddress2"":"""",""PayBTCity"":"""",""PayBTState"":"""",""PayBTZip"":"""",""PayBTCountry"":"""",""CommercialInvoice"":false,""ShipExprtDeclartn"":false,""CertOfOrigin"":false,""LetterOfInstr"":false,""IntrntlShip"":false,""FFAddress1"":"""",""FFAddress2"":"""",""FFCity"":"""",""FFState"":"""",""FFZip"":"""",""FFCountry"":"""",""FFContact"":"""",""FFCompName"":"""",""FFPhoneNum"":"""",""FFID"":"""",""IndividualPackIDs"":false,""FFAddress3"":"""",""DeliveryConf"":1,""AddlHdlgFlag"":false,""NonStdPkg"":false,""FFCountryNum"":0,""PayBTAddress3"":"""",""PayBTCountryNum"":0,""PayBTPhone"":"""",""WayBillNbr"":"""",""FreightedShipViaCode"":"""",""UPSQuantumView"":false,""UPSQVShipFromName"":"""",""UPSQVMemo"":"""",""PkgLength"":0,""PkgWidth"":0,""PkgHeight"":0,""PhantomPack"":false,""PkgSizeUOM"":""FT"",""WeightUOM"":""LB"",""TranDocTypeID"":"""",""DocumentPrinted"":false,""ShipToCustNum"":1485,""DeviceUOM"":"""",""ManifestSizeUOM"":"""",""ManifestWtUOM"":"""",""ManifestWeight"":0,""ManifestLength"":0,""ManifestWidth"":0,""ManifestHeight"":0,""AutoPrintReady"":false,""SysRevID"":88446551,""SysRowID"":""8372d802-5ef8-4717-9079-3976fa87c81a"",""AGAuthorizationCode"":"""",""AGAuthorizationDate"":null,""AGCarrierCUIT"":"""",""AGDocumentLetter"":"""",""AGInvoicingPoint"":"""",""AGLegalNumber"":"""",""AGPrintingControlType"":"""",""AGTrackLicense"":"""",""AGShippingWay"":"""",""IsDMRPack"":false,""DispatchReason"":"""",""AGCOTMark"":false,""CreatedOn"":""2022-02-02T18:07:43.76-06:00"",""DigitalSignature"":"""",""SignedOn"":null,""SignedBy"":"""",""FirstPrintDate"":null,""DocCopyNum"":0,""EpicorFSA"":false,""RMANum"":98,""RMALine"":2,""FSAReady"":false,""FromDepotRepair"":true,""FromJobClosing"":false,""AllowChgAfterPrint"":true,""CartonContentValue"":0,""CartonHeight"":0,""CartonLength"":0,""CartonStageNbr"":"""",""CartonWidth"":0,""DspDigitalSignature"":"""",""EnableAssignLegNum"":false,""EnableTranDocType"":false,""EnableVoidLegNum"":false,""EnableWeight"":true,""FSAServiceOrderNum"":0,""FSAServiceOrderResourceNum"":0,""HasLegNumCnfg"":false,""JobType"":"""",""LastCartonFlag"":false,""LegalNumberMessage"":"""",""ManifestFlag"":false,""MasterpackPackNum"":0,""OnCreditHold"":false,""PkgHeightEnable"":0,""PkgLenEnable"":0,""PkgSizeUOMEnable"":0,""PkgWidthEnable"":0,""ShipStatusDescription"":""Open"",""AddrList"":""Rahmani Cardiology~800 Community Drive #309~Great Neck NY 11023~USA"",""QSUseBOL"":false,""QSUseIntl"":false,""QSUseCO"":false,""BitFlag"":0,""AGInvoicingPointDescription"":"""",""CallLineLineDesc"":"""",""CountryNumDescription"":""USA"",""CustomerName"":""Rahmani Cardiology"",""CustomerCustID"":""510368"",""CustomerBTName"":"""",""DeliveryTypeDescription"":"""",""FreightedShipViaCodeWebDesc"":"""",""FreightedShipViaCodeDescription"":"""",""JobNumPartDescription"":"""",""OrderNumCardMemberName"":"""",""OrderNumCurrencyCode"":""USD"",""PurPointPrimPCon"":0,""PurPointName"":"""",""PurPointState"":"""",""PurPointCity"":"""",""PurPointAddress3"":"""",""PurPointAddress2"":"""",""PurPointCountry"":"""",""PurPointAddress1"":"""",""PurPointZip"":"""",""ShipViaCodeDescription"":""Best Way"",""ShipViaCodeWebDesc"":"""",""TranDocTypeDescription"":"""",""VendorNumTermsCode"":"""",""VendorNumName"":"""",""VendorNumCity"":"""",""VendorNumState"":"""",""VendorNumVendorID"":"""",""VendorNumZIP"":"""",""VendorNumCountry"":"""",""VendorNumAddress2"":"""",""VendorNumCurrencyCode"":"""",""VendorNumAddress1"":"""",""VendorNumDefaultFOB"":"""",""VendorNumAddress3"":"""",""vrPONumShipToConName"":"""",""vrPONumShipName"":"""",""RowMod"":""""}"
MscShpHdAttches,Erp.BO.MiscShipSvc/MscShpHdAttches,200,No,
MscShpDts,Erp.BO.MiscShipSvc/MscShpDts,200,Yes,"{""Company"":""157803"",""PackNum"":1,""PackLine"":1,""LineType"":""PART"",""Packages"":1,""PartNum"":""WARRANTY"",""LineDesc"":""One year warranty including parts, labor, and travel"",""IUM"":""EA"",""RevisionNum"":"""",""ShipComment"":"""",""XPartNum"":"""",""XRevisionNum"":"""",""ShpConNum"":0,""WUM"":"""",""LotNum"":"""",""CustNum"":1485,""ShipToNum"":"""",""EffectiveDate"":""2022-02-02T00:00:00-06:00"",""Plant"":""MfgSys"",""Quantity"":1,""CallNum"":0,""CallLine"":0,""MtlSeq"":0,""AssemblySeq"":0,""JobNum"":"""",""DMRNum"":0,""ChangedBy"":""MSmotrich"",""ChangeDate"":""2022-02-02T00:00:00-06:00"",""ChangeTime"":65264,""ShipToCustNum"":1485,""SysRevID"":88446557,""SysRowID"":""7c6386a1-ca2c-4cb8-b827-01cf4d39d582"",""RMAReceipt"":1,""RMADisp"":1,""AttributeSetID"":0,""NumberOfPieces"":0,""EpicorFSA"":false,""FSAInstallationPrice"":0,""FSAInstallationRequired"":false,""FSAInstallationType"":"""",""FSAInstallationTypeDescription"":"""",""FSARequiresServiceOrder"":false,""PartAESExp"":"""",""PartEcnNumber"":"""",""PartExpLicNumber"":"""",""PartExpLicType"":"""",""PartHazClass"":"""",""PartHazGvrnmtID"":"""",""PartHazItem"":false,""PartHazPackInstr"":"""",""PartHazSub"":"""",""PartHazTechName"":"""",""PartHTS"":"""",""PartNAFTAOrigCountry"":"""",""PartNAFTAPref"":"""",""PartNAFTAProd"":"""",""PartOrigCountry"":"""",""PartSchedBCode"":"""",""PartUseHTSDesc"":false,""ServiceJob"":false,""ShipStatus"":""OPEN"",""AttributeSetDescription"":"""",""AttributeSetShortDescription"":"""",""DispNumberOfPieces"":0,""BitFlag"":0,""AssemblySeqDescription"":"""",""CallLineLineDesc"":"""",""CustNumCustID"":""510368"",""CustNumName"":""Rahmani Cardiology"",""CustNumBTName"":"""",""JobNumPartDescription"":"""",""MtlSeqSalvageDescription"":"""",""MtlSeqDescription"":"""",""PackNumName"":""Rahmani Cardiology"",""PartNumTrackInventoryByRevision"":false,""PartNumTrackInventoryAttributes"":false,""PartNumTrackSerialNum"":false,""PartNumSalesUM"":""EA"",""PartNumPricePerCode"":""E"",""PartNumTrackDimension"":false,""PartNumTrackLots"":false,""PartNumIUM"":""EA"",""PartNumPartDescription"":""One year warranty including parts, labor, and travel"",""PartNumSellingFactor"":1,""PartNumAttrClassID"":"""",""PlantName"":""Main Site"",""RowMod"":""""}"
MscShpDtAttches,Erp.BO.MiscShipSvc/MscShpDtAttches,200,No,
ShipCOOs,Erp.BO.MiscShipSvc/ShipCOOs,200,No,
MscShpUPS,Erp.BO.MiscShipSvc/MscShpUPS,200,No,
LegalNumGenOpts,Erp.BO.MiscShipSvc/LegalNumGenOpts,Request failed with status code 500,,
List,Erp.BO.MiscShipSvc/List,200,Yes,"{""Company"":""157803"",""PackNum"":1,""OrderNum"":3463,""ShipDate"":""2022-02-02T00:00:00-06:00"",""ShipViaCode"":""BEST"",""ShipPerson"":""MSmotrich"",""EntryPerson"":""MSmotrich"",""ShipLog"":"""",""LabelComment"":"""",""ShipComment"":"""",""ShipToNum"":"""",""CustNum"":1485,""Plant"":""MfgSys"",""PONum"":0,""JobNum"":"""",""Name"":""Rahmani Cardiology"",""Address1"":""800 Community Drive #309"",""Address2"":"""",""Address3"":"""",""City"":""Great Neck"",""State"":""NY"",""ZIP"":""11023"",""Country"":""USA"",""FaxNum"":"""",""PhoneNum"":""516-627-6800"",""CountryNum"":1,""PurPoint"":"""",""VendorNum"":0,""CallNum"":0,""CallLine"":0,""TrackingNumber"":"""",""LegalNumber"":""1"",""DMRNum"":0,""ResDelivery"":false,""SatDelivery"":false,""SatPickup"":false,""Hazmat"":false,""DocOnly"":false,""RefNotes"":"""",""ApplyChrg"":false,""ChrgAmount"":0,""COD"":false,""CODFreight"":false,""CODCheck"":false,""CODAmount"":0,""GroundType"":"""",""NotifyFlag"":false,""NotifyEMail"":"""",""DeclaredIns"":false,""DeclaredAmt"":0,""MFTransNum"":"""",""MFCallTag"":"""",""MFPickupNum"":"""",""MFDiscFreight"":0,""MFTemplate"":"""",""MFUse3B"":false,""MF3BAccount"":"""",""MFDimWeight"":0,""MFZone"":"""",""MFFreightAmt"":0,""MFOtherAmt"":0,""MFOversized"":false,""ShipStatus"":""OPEN"",""ShipGroup"":"""",""PkgCode"":"""",""PkgClass"":"""",""Weight"":0,""ServSignature"":false,""ServAlert"":false,""ServHomeDel"":false,""DeliveryType"":"""",""ServDeliveryDate"":null,""ServPhone"":"""",""ServInstruct"":"""",""ServRelease"":false,""ServAuthNum"":"""",""ServRef1"":"""",""ServRef2"":"""",""ServRef3"":"""",""ServRef4"":"""",""ServRef5"":"""",""BOLNum"":0,""BOLLine"":0,""ChangedBy"":""MSmotrich"",""ChangeDate"":""2022-02-02T00:00:00-06:00"",""ChangeTime"":65263,""PayFlag"":"""",""PayAccount"":"""",""PayBTAddress1"":"""",""PayBTAddress2"":"""",""PayBTCity"":"""",""PayBTState"":"""",""PayBTZip"":"""",""PayBTCountry"":"""",""CommercialInvoice"":false,""ShipExprtDeclartn"":false,""CertOfOrigin"":false,""LetterOfInstr"":false,""IntrntlShip"":false,""FFAddress1"":"""",""FFAddress2"":"""",""FFCity"":"""",""FFState"":"""",""FFZip"":"""",""FFCountry"":"""",""FFContact"":"""",""FFCompName"":"""",""FFPhoneNum"":"""",""FFID"":"""",""IndividualPackIDs"":false,""FFAddress3"":"""",""DeliveryConf"":1,""AddlHdlgFlag"":false,""NonStdPkg"":false,""FFCountryNum"":0,""PayBTAddress3"":"""",""PayBTCountryNum"":0,""PayBTPhone"":"""",""WayBillNbr"":"""",""FreightedShipViaCode"":"""",""UPSQuantumView"":false,""UPSQVShipFromName"":"""",""UPSQVMemo"":"""",""PkgLength"":0,""PkgWidth"":0,""PkgHeight"":0,""PhantomPack"":false,""PkgSizeUOM"":""FT"",""WeightUOM"":""LB"",""TranDocTypeID"":"""",""DocumentPrinted"":false,""ShipToCustNum"":1485,""DeviceUOM"":"""",""ManifestSizeUOM"":"""",""ManifestWtUOM"":"""",""ManifestWeight"":0,""ManifestLength"":0,""ManifestWidth"":0,""ManifestHeight"":0,""AutoPrintReady"":false,""SysRevID"":88446551,""SysRowID"":""8372d802-5ef8-4717-9079-3976fa87c81a"",""OnCreditHold"":false,""JobType"":"""",""AddrList"":""Rahmani Cardiology~800 Community Drive #309~Great Neck NY 11023~USA"",""ShipStatusDescription"":""Open"",""CartonStageNbr"":"""",""CartonHeight"":0,""CartonWidth"":0,""CartonLength"":0,""CartonContentValue"":0,""LastCartonFlag"":false,""ManifestFlag"":false,""PkgLenEnable"":0,""PkgWidthEnable"":0,""PkgHeightEnable"":0,""EnableWeight"":true,""MasterpackPackNum"":0,""PkgSizeUOMEnable"":0,""EnableAssignLegNum"":false,""EnableVoidLegNum"":false,""HasLegNumCnfg"":false,""AllowChgAfterPrint"":true,""EnableTranDocType"":false,""CallLineLineDesc"":"""",""CountryNumDescription"":""USA"",""CustomerBTName"":"""",""CustomerCustID"":""510368"",""CustomerName"":""Rahmani Cardiology"",""DeliveryTypeDescription"":"""",""FreightedShipViaCodeWebDesc"":"""",""FreightedShipViaCodeDescription"":"""",""JobNumPartDescription"":"""",""OrderNumCurrencyCode"":""USD"",""OrderNumCardMemberName"":"""",""PurPointAddress2"":"""",""PurPointCountry"":"""",""PurPointState"":"""",""PurPointAddress3"":"""",""PurPointName"":"""",""PurPointZip"":"""",""PurPointAddress1"":"""",""PurPointCity"":"""",""PurPointPrimPCon"":0,""ShipViaCodeWebDesc"":"""",""ShipViaCodeDescription"":""Best Way"",""TranDocTypeDescription"":"""",""VendorNumTermsCode"":"""",""VendorNumCity"":"""",""VendorNumCountry"":"""",""VendorNumName"":"""",""VendorNumAddress2"":"""",""VendorNumVendorID"":"""",""VendorNumCurrencyCode"":"""",""VendorNumState"":"""",""VendorNumAddress3"":"""",""VendorNumZIP"":"""",""VendorNumDefaultFOB"":"""",""VendorNumAddress1"":"""",""vrPONumShipToConName"":"""",""vrPONumShipName"":"""",""RowMod"":""""}"
MiscShipToSearches,Erp.BO.MiscShipToSearchSvc/MiscShipToSearches,200,Yes,"{""Company"":""157803"",""RecordType"":"""",""CustNum"":3,""ID"":"""",""ShipToNum"":"""",""Name"":""TEST AESTHETICS"",""PurPoint"":"""",""Address1"":""123 Money Way"",""Address2"":"""",""Address3"":"""",""City"":""Billerica"",""State"":""MA"",""ZIP"":""01821"",""Country"":""USA"",""VendorNum"":0,""SysRowID"":""c950011d-c774-4b94-a627-8f8718913c73"",""BitFlag"":0,""RowMod"":""""}"
List,Erp.BO.MiscShipToSearchSvc/List,200,Yes,"{""Company"":""157803"",""RecordType"":"""",""CustNum"":3,""ID"":"""",""ShipToNum"":"""",""Name"":""TEST AESTHETICS"",""PurPoint"":"""",""Address1"":""123 Money Way"",""Address2"":"""",""Address3"":"""",""City"":""Billerica"",""State"":""MA"",""ZIP"":""01821"",""Country"":""USA"",""VendorNum"":0,""SysRowID"":""c950011d-c774-4b94-a627-8f8718913c73"",""RowMod"":""""}"
MktgActs,Erp.BO.MktgActSvc/MktgActs,200,Yes,"{""Company"":""157803"",""ActivityType"":""zDEF"",""ActivityDescription"":""zdefault"",""Inactive"":false,""GlobalMktgAct"":false,""GlobalLock"":false,""SysRevID"":76731243,""SysRowID"":""4eb14fb1-115f-4c3c-be2d-c239b1c8ec21"",""BitFlag"":0,""RowMod"":""""}"
List,Erp.BO.MktgActSvc/List,200,Yes,"{""Company"":""157803"",""ActivityType"":""zDEF"",""ActivityDescription"":""zdefault"",""Inactive"":false,""SysRowID"":""4eb14fb1-115f-4c3c-be2d-c239b1c8ec21"",""RowMod"":""""}"
MktgAdvs,Erp.BO.MktgAdvSvc/MktgAdvs,200,No,
MktgAdvAttches,Erp.BO.MktgAdvSvc/MktgAdvAttches,200,No,
List,Erp.BO.MktgAdvSvc/List,200,No,
MktgCamps,Erp.BO.MktgCampSvc/MktgCamps,200,Yes,"{""Company"":""157803"",""MktgCampaignID"":""AMSPA"",""CampDescription"":""AMSPA Vegas 5-2021"",""CampComments"":"""",""StartDate"":null,""EndDate"":null,""BudgetCost"":0,""TotalCost"":0,""EstRevenue"":0,""Inactive"":false,""DefMktgEvntSeq"":0,""ActRevenue"":0,""SysRevID"":77404299,""SysRowID"":""4a01d90e-183f-4832-a798-66836eb1e8dc"",""BitFlag"":0,""RowMod"":""""}"
MktgCampAttches,Erp.BO.MktgCampSvc/MktgCampAttches,200,No,
MktgEvnts,Erp.BO.MktgCampSvc/MktgEvnts,200,Yes,"{""Company"":""157803"",""MktgCampaignID"":""AMSPA"",""MktgEvntSeq"":1,""ActivityType"":""zDEF"",""EvntDescription"":""AMSPA VEGAS"",""AdvertisementCode"":"""",""PublicationCode"":"""",""MktgEvntComment"":"""",""StartDate"":null,""EndDate"":null,""BudgetCost"":0,""TotalCost"":0,""EstRevenue"":0,""Inactive"":false,""ProjectID"":"""",""ActRevenue"":0,""SourceDBRecid"":"""",""SysRevID"":77404300,""SysRowID"":""18809151-bd90-4fe9-94cc-9424c5e449b9"",""isDefault"":false,""BitFlag"":0,""ActivityTypeActivityDescription"":""zdefault"",""AdCodeAdvertDescription"":"""",""MktgCampaignIDCampDescription"":""AMSPA Vegas 5-2021"",""ProjectIDDescription"":"""",""PublicationCodePubDescription"":"""",""RowMod"":""""}"
MktgEvntAttches,Erp.BO.MktgCampSvc/MktgEvntAttches,200,No,
List,Erp.BO.MktgCampSvc/List,200,Yes,"{""Company"":""157803"",""MktgCampaignID"":""AMSPA"",""CampDescription"":""AMSPA Vegas 5-2021"",""StartDate"":null,""EndDate"":null,""BudgetCost"":0,""TotalCost"":0,""EstRevenue"":0,""Inactive"":false,""SysRowID"":""4a01d90e-183f-4832-a798-66836eb1e8dc"",""RowMod"":""""}"
MktgEvnts,Erp.BO.MktgEvntSvc/MktgEvnts,200,Yes,"{""Company"":""157803"",""MktgCampaignID"":""AMSPA"",""MktgEvntSeq"":1,""ActivityType"":""zDEF"",""EvntDescription"":""AMSPA VEGAS"",""AdvertisementCode"":"""",""PublicationCode"":"""",""MktgEvntComment"":"""",""StartDate"":null,""EndDate"":null,""BudgetCost"":0,""TotalCost"":0,""EstRevenue"":0,""Inactive"":false,""ProjectID"":"""",""ActRevenue"":0,""SourceDBRecid"":"""",""SysRevID"":77404300,""SysRowID"":""18809151-bd90-4fe9-94cc-9424c5e449b9"",""isDefault"":false,""BitFlag"":0,""ActivityTypeActivityDescription"":""zdefault"",""AdCodeAdvertDescription"":"""",""MktgCampaignIDCampDescription"":""AMSPA Vegas 5-2021"",""ProjectIDDescription"":"""",""PublicationCodePubDescription"":"""",""RowMod"":""""}"
MktgEvntAttches,Erp.BO.MktgEvntSvc/MktgEvntAttches,200,No,
List,Erp.BO.MktgEvntSvc/List,200,Yes,"{""Company"":""157803"",""MktgCampaignID"":""AMSPA"",""MktgEvntSeq"":1,""ActivityType"":""zDEF"",""EvntDescription"":""AMSPA VEGAS"",""AdvertisementCode"":"""",""PublicationCode"":"""",""StartDate"":null,""EndDate"":null,""BudgetCost"":0,""TotalCost"":0,""EstRevenue"":0,""Inactive"":false,""SysRowID"":""18809151-bd90-4fe9-94cc-9424c5e449b9"",""RowMod"":""""}"
MktgLsts,Erp.BO.MktgLstSvc/MktgLsts,200,No,
MktgListAttches,Erp.BO.MktgLstSvc/MktgListAttches,200,No,
MktgLstDtls,Erp.BO.MktgLstSvc/MktgLstDtls,200,No,
List,Erp.BO.MktgLstSvc/List,200,No,
MktgPubs,Erp.BO.MktgPubSvc/MktgPubs,200,No,
MktgPubAttches,Erp.BO.MktgPubSvc/MktgPubAttches,200,No,
List,Erp.BO.MktgPubSvc/List,200,No,
MobileEmpExpenses,Erp.BO.MobileEmpExpenseSvc/MobileEmpExpenses,200,No,
MobileEmpExpenseAttches,Erp.BO.MobileEmpExpenseSvc/MobileEmpExpenseAttches,200,No,
MobileEmpExpenseComments,Erp.BO.MobileEmpExpenseSvc/MobileEmpExpenseComments,200,No,
MobileApproverLists,Erp.BO.MobileEmpExpenseSvc/MobileApproverLists,Request failed with status code 500,,
List,Erp.BO.MobileEmpExpenseSvc/List,200,No,
MobileLabors,Erp.BO.MobileLaborSvc/MobileLabors,200,No,
MobileLaborDtls,Erp.BO.MobileLaborSvc/MobileLaborDtls,200,No,
MobileLaborDtlAttches,Erp.BO.MobileLaborSvc/MobileLaborDtlAttches,200,No,
MobileLaborDtlComments,Erp.BO.MobileLaborSvc/MobileLaborDtlComments,200,No,
MobileApproverLists,Erp.BO.MobileLaborSvc/MobileApproverLists,Request failed with status code 500,,
MobileQuickEntryViews,Erp.BO.MobileLaborSvc/MobileQuickEntryViews,Request failed with status code 500,,
MobileTimeWeeklyViews,Erp.BO.MobileLaborSvc/MobileTimeWeeklyViews,Request failed with status code 500,,
